"ID","Nombre de la Unidad Económica","Razón social","Código de la clase de actividad SCIAN","Nombre de clase de la actividad","Descripcion estrato personal ocupado","Tipo de vialidad","Nombre de la vialidad","Tipo de entre vialidad 1","Nombre de entre vialidad 1","Tipo de entre vialidad 2","Nombre de entre vialidad 2","Tipo de entre vialidad 3","Nombre de entre vialidad 3","Número exterior o kilómetro","Letra exterior","Edificio","Edificio Piso","Número interior","Letra interior","Tipo de asentamiento humano","Nombre de asentamiento humano","Tipo centro comercial","Corredor industrial, centro comercial o mercado público","Número de local","Código Postal","Clave entidad","Entidad federativa","Clave municipio","Municipio","Clave localidad","Localidad","Área geoestadística básica ","Manzana","Número de teléfono","Correo electrónico","Sitio en Internet","Tipo de establecimiento","Latitud","Longitud","Fecha de incorporación al DENUE"
"2386456","CARNICERÍA ESTRADA",,"461121","Comercio al por menor de carnes rojas","0 a 5 personas","CALLE","SIN REFERENCIA","CALLE","CALLE DEL EMBUTIDO","CALLE","NINGUNO","CALLE","NINGUNO","56","LC","CENTRAL DE ABASTO","CORREDOR","98",,"COLONIA","VIALIDAD LOPEZ PORTILLO","CENTRAL DE ABASTO","CENTRAL DE ABASTO TOLUCA","98","50200","15","MÉXICO                      ","106","Toluca","0088","Santa Cruz Otzacatipan","2479","056",,,,"Fijo","19.34656707","-99.60417258","2014-12"
"8835304","CARNICERIA ESTRELLA",,"461121","Comercio al por menor de carnes rojas","0 a 5 personas","CALLE","LAGUNA DEL VOLCAN","PRIVADA","LAGO DEL VOLCAN","CALLE","TORRES CHICAS","CALLE","LAGO BALKCACHI","400","B",,,"0",,"COLONIA","SEMINARIO",,,,"50170","15","MÉXICO                      ","106","Toluca","0001","Toluca de Lerdo","1998","029",,,,"Fijo","19.26866925","-99.67187937","2019-11"
"7392234","CARNICERIA EVE",,"461121","Comercio al por menor de carnes rojas","0 a 5 personas","CALLE","IGNACIO LOPEZ RAYON","CALLE","ARTURO MARTINEZ LEGORRETA","CALLE","MIGUEL HIDALGO","CALLEJON","NINGUNO","0","SN",,,"0",,"BARRIO","DE SANTA CRUZ",,,,"50290","15","MÉXICO                      ","106","Toluca","0083","San Pablo Autopan","1521","048",,,,"Fijo","19.35789034","-99.65725419","2019-11"
"2421296","CARNICERÍA EXPENDIO DE CARNES MANDARINA",,"461121","Comercio al por menor de carnes rojas","0 a 5 personas","AVENIDA","ADOLFO LOPEZ MATEOS","AVENIDA","PROFESOR FILIBERTO NAVAS","CALLE","INGENIERO RICARDO CHARVEL TOBIAS","PRIVADA","CORRALITOS","1523",,,,,,"FRACCIONAMIENTO","VILLAS DEL PARQUE",,,,"50100","15","MÉXICO                      ","106","Toluca","0080","San Mateo Oxtotitlán","3886","017",,,,"Fijo","19.2888706","-99.69268166","2014-12"
"8748023","CARNICERIA FER",,"461121","Comercio al por menor de carnes rojas","0 a 5 personas","CALLE","HOMBRES ILUSTRES","CALLE","MIGUEL HIDALGO","ANDADOR","PRIMER DE HOMBRES ILUSTRES","CALLE","VENUSTIANO CARRANZA",,"SN",,,,,"LOCALIDAD","SAN LORENZO TEPALTITLAN",,,,"50010","15","MÉXICO                      ","106","Toluca","0075","San Lorenzo Tepaltitlán","4102","010",,,,"Fijo","19.3169756","-99.62320477","2019-11"
"7265998","CARNICERIA FER",,"461121","Comercio al por menor de carnes rojas","0 a 5 personas","CIRCUITO","ADOLFO LOPEZ MATEOS","PRIVADA","NINGUNO","CALLE","ADOLFO LOPEZ MATEOS","CALLE","MIGUEL L. MATA","102",,,,,,"PUEBLO","RINCONADA LA MORA",,,,"50020","15","MÉXICO                      ","106","Toluca","0092","Santiago Miltepec","409A","026",,,,"Fijo","19.30360631","-99.64749655","2019-11"
"7392123","CARNICERIA FLORES",,"461121","Comercio al por menor de carnes rojas","0 a 5 personas","CALLE","MANUEL BUENDIA TELLEZGIRON","CALLE","NINGUNO","CALLE","ABASOLO","CALLE","SIN REFERENCIA",,"SN",,,,,"BARRIO","PUEBLO NUEVO",,,,"50290","15","MÉXICO                      ","106","Toluca","0083","San Pablo Autopan","170A","024",,,,"Fijo","19.36187672","-99.64475149","2019-11"
"2383395","CARNICERIA FLORES",,"461121","Comercio al por menor de carnes rojas","0 a 5 personas","CALLE","MANUEL BUENDIA TELLEZGIRON","PRIVADA","NINGUNO","CALLE","PLUTARCO GONZALEZ","PRIVADA","14 DE FEBRERO","0","SN",,,"147",,"BARRIO","SAN PABLO AUTOPAN",,,,"50200","15","MÉXICO                      ","106","Toluca","0083","San Pablo Autopan","2712","041",,,,"Fijo","19.355109","-99.64329218","2010-07"
"2405916","CARNICERIA GALILEA",,"461121","Comercio al por menor de carnes rojas","0 a 5 personas","CALLE","VICENTE GUERRERO","PRIVADA","VILLADA","CALLE","16 DE SEPTIEMBRE","CALLE","CALLE DE LA BARRANCA","11",,,,"0",,"LOCALIDAD","SAN JUAN TILAPA",,,,"50255","15","MÉXICO                      ","106","Toluca","0073","San Juan Tilapa","0294","024",,,,"Fijo","19.22010976","-99.66082543","2010-07"
"2397956","CARNICERIA GALIREY",,"461121","Comercio al por menor de carnes rojas","0 a 5 personas","CALLE","LAGO DE SAYULA","CALLE","TORRES CHICAS","CALLE","LAGO VILLARRICA","CALLE","LAGO COYUCA","1204",,,,,,"COLONIA","EL SEMINARO 4TA SECCCION",,,,"50170","15","MÉXICO                      ","106","Toluca","0001","Toluca de Lerdo","3335","018",,,,"Fijo","19.27029992","-99.67855034","2010-07"
"8922455","CARNICERÍA GARCIA",,"461121","Comercio al por menor de carnes rojas","0 a 5 personas","CALLE","5 DE MAYO","CALLE","IGNACIO LOPEZ RAYON","CALLE","5 DE FEBRERO","CALLE","NINGUNO","0","SN",,,"0",,"BARRIO","BARRIO DE SANTA CRUZ",,,,"50200","15","MÉXICO                      ","106","Toluca","0083","San Pablo Autopan","2727","038",,,,"Fijo","19.35418111","-99.65682017","2019-11"
"2383282","CARNICERÍA GARCIA",,"461121","Comercio al por menor de carnes rojas","0 a 5 personas","AVENIDA","AVENIDA DE LOS CONSTITUYENTES PONIENTE","CALLE","MELCHOR OCAMPO","PRIVADA","NINGUNO","CALLE","ALEJANDRO HUMBOLDT",,"SN",,,,,"BARRIO","DE JESUS II",,,,"50200","15","MÉXICO                      ","106","Toluca","0083","San Pablo Autopan","3922","011",,,,"Fijo","19.34803718","-99.66704239","2010-07"
"7391702","CARNICERIA GARCIA",,"461121","Comercio al por menor de carnes rojas","0 a 5 personas","AVENIDA","AVENIDA DE LOS CONSTITUYENTES PONIENTE","CALLE","NINGUNO","CALLE","CONSTITUYENTES","CALLE","SIN REFERENCIA",,"SN",,,,,"BARRIO","DE JESUS II",,,,"50200","15","MÉXICO                      ","106","Toluca","0083","San Pablo Autopan","3922","022",,,,"Fijo","19.34816384","-99.66674337","2019-11"
"2387221","CARNICERIA GARRIDO",,"461121","Comercio al por menor de carnes rojas","0 a 5 personas","CALLE","DEPORTIVA","CALLE","SUAREZ","CALLE","LERDO","AVENIDA","AVENIDA DE LAS PARTIDAS","0","SN",,,"0",,"COLONIA","CERRILLO VISTA HERMOSA",,,,"50235","15","MÉXICO                      ","106","Toluca","0050","El Cerrillo Vista Hermosa","1184","013",,,,"Fijo","19.32314126","-99.54571795","2010-07"
"2387257","CARNICERIA GARRIDO",,"461121","Comercio al por menor de carnes rojas","0 a 5 personas","PRIVADA","GUILLERMO PRIETO","AVENIDA","NINGUNO","AVENIDA","RIO LERMA","AVENIDA","AVENIDA DE LAS PARTIDAS","0","SN",,,"0",,"LOCALIDAD","CERRILLO VISTA HERMOSA",,,,"50235","15","MÉXICO                      ","106","Toluca","0050","El Cerrillo Vista Hermosa","1184","023","7225791667",,,"Fijo","19.32039227","-99.54645329","2010-07"
"2386931","CARNICERIA GARRIDO",,"461121","Comercio al por menor de carnes rojas","0 a 5 personas","AVENIDA","RIO LERMA","AVENIDA","AVENIDA DE LAS PARTIDAS","CALLE","NICOLAS BRAVO","CALLE","JOSÉ MARÍA MORELOS Y PAVÓN","1",,,,"0",,"COLONIA","CERRILLO VISTA HERMOSA",,,,"50235","15","MÉXICO                      ","106","Toluca","0050","El Cerrillo Vista Hermosa","1184","013",,,,"Fijo","19.32029532","-99.54699876","2010-07"
"2387694","CARNICERÍA GOMEZ",,"461121","Comercio al por menor de carnes rojas","0 a 5 personas","CALLE","REVOLUCION","PRIVADA","NINGUNO","CALLE","HIDALGO","CALLE","AGUSTÍN MILLÁN","0","SN",,,"0",,"LOCALIDAD","SAN PEDRO TOTOLTEPEC",,,,"50200","15","MÉXICO                      ","106","Toluca","0084","San Pedro Totoltepec","2905","029",,,,"Fijo","19.31257016","-99.57391279","2010-07"
"2387179","CARNICERIA GONZALEZ",,"461121","Comercio al por menor de carnes rojas","0 a 5 personas","CALLE","DEPORTIVA","AVENIDA","REFORMA","AVENIDA","RIO LERMA","CALLE","VICENTE SUÁREZ","0","SN",,,"0",,"COLONIA","EL CERRILLO VISTA HERMOSA",,,,"50235","15","MÉXICO                      ","106","Toluca","0050","El Cerrillo Vista Hermosa","1184","012",,,,"Fijo","19.32148344","-99.54543028","2010-07"
"2387855","CARNICERIA GONZALEZ",,"461121","Comercio al por menor de carnes rojas","0 a 5 personas","CALZADA","SAN MATEO","CALLE","EMILIANO ZAPATA","CALLE","JOSEFA ORTIZ DE DOMINGUEZ","CALLE","PLAZA EMILIANO ZAPATA",,"SN",,,,,"PUEBLO","SAN MATEO OTZACATIPAN",,,,"50220","15","MÉXICO                      ","106","Toluca","0079","San Mateo Otzacatipan","1502","003","72223250238",,,"Fijo","19.32642922","-99.60494749","2010-07"
"7391504","CARNICERIA GONZALEZ",,"461121","Comercio al por menor de carnes rojas","0 a 5 personas","CALLE","NICOLAS BRAVO","CALLE","NINGUNO","CALLE","GOMEZ PEDRAZA","CALLE","NICOLÁS BRAVO",,"SN",,,,,"BARRIO","BARRIO DE JESUS PRIMERA SECCION",,,,"50290","15","MÉXICO                      ","106","Toluca","0083","San Pablo Autopan","3918","014",,,,"Fijo","19.37122037","-99.66856162","2019-11"
"2385098","CARNICERÍA GONZALEZ",,"461121","Comercio al por menor de carnes rojas","0 a 5 personas","AVENIDA","20 DE NOVIEMBRE","CALLE","BENITO JUAREZ GARCIA","CALLE","MIGUEL HIDALGO","CALLE","TAMAULIPAS","0","SN",,,"0",,"BARRIO","LA CONCEPCION",,,,"50200","15","MÉXICO                      ","106","Toluca","0066","San Cristóbal Huichochitlán","4719","019","7222965557",,,"Fijo","19.33716176","-99.63240034","2010-07"
"2405953","CARNICERIA GONZÁLEZ",,"461121","Comercio al por menor de carnes rojas","0 a 5 personas","CALLE","INDEPENDENCIA","CALLE","TACUBA","CALLE","VICENTE GUERRERO","CALLE","MIGUEL HIDALGO","14",,,,,,"COLONIA","ELPUENTE",,,,"50225","15","MÉXICO                      ","106","Toluca","0073","San Juan Tilapa","0294","003",,,,"Fijo","19.22020846","-99.66004711","2014-12"
"2423719","CARNICERÍA GOURMET",,"461121","Comercio al por menor de carnes rojas","0 a 5 personas","CALLE","CALLE DE LOS EUCALIPTOS","AVENIDA","AVENIDA DE LOS AMATES","CALLE","TAMARINDOS","CALLE","PASEO DE LOS SAUCES","10","C-102",,,"0",,"COLONIA","LOS SAUCES II",,,,"50200","15","MÉXICO                      ","106","Toluca","0235","Sauces","4507","003",,,,"Fijo","19.35688963","-99.59261313","2014-12"
"7357662","CARNICERIA HACHELOS",,"461121","Comercio al por menor de carnes rojas","0 a 5 personas","CALLE","LAGO CAIMANERO","CALLE","LAGUNA DE HUAPANGO","CALLE","LAGUNA DE LA ASUNCION","CALLE","LAGO KARATASCA","112","B",,,,,"COLONIA","NUEVA OXTOTITLAN",,,,"50100","15","MÉXICO                      ","106","Toluca","0001","Toluca de Lerdo","1926","005","2786266",,,"Fijo","19.28462563","-99.68340176","2019-11"
"8747394","CARNICERIA HELLEN",,"461121","Comercio al por menor de carnes rojas","0 a 5 personas","CALLE","MOCTEZUMA ILHUICAMINA","CALLE","CUITLAHUAC","CALLE","TIZOC","CIRCUITO","CERRADA MOCTEZUMA XOCOYOTZIN","50",,,,,,"LOCALIDAD","SANTA MARIA TOTOLTEPEC",,,,"50200","15","MÉXICO                      ","106","Toluca","0090","Santa María Totoltepec","4297","009",,,,"Fijo","19.30538065","-99.59064153","2019-11"
"7361701","CARNICERIA HER4NANDEZ","CARNICERIA HERNASNDEZ ","461121","Comercio al por menor de carnes rojas","0 a 5 personas","CALLE","FRONTERA","CALLE","HIDALGO","CALLE","INDEPENDENCIA","CALLE","FRONTERA","0","SN",,,"0",,"PUEBLO","CALIXTLAHUACA",,,,"50200","15","MÉXICO                      ","106","Toluca","0044","Calixtlahuaca","1752","025",,,,"Fijo","19.33406309","-99.6856019","2019-11"
"2389702","CARNICERÍA HERMANOS GARCIA",,"461121","Comercio al por menor de carnes rojas","0 a 5 personas","CALLE","5 DE MAYO","CALLE","MIGUEL HIDALGO","CALLE","5 DE MAYO","CALLE","CALLEJÓN DE LA PALMA","5",,,,"0",,"LOCALIDAD","SAN LORENZO TEPALTITLAN",,,,"50010","15","MÉXICO                      ","106","Toluca","0075","San Lorenzo Tepaltitlán","4136","018","7222727421",,,"Fijo","19.31289443","-99.62286444","2010-07"
"2404172","CARNICERIA HERMANOS GONZÁLEZ",,"461121","Comercio al por menor de carnes rojas","0 a 5 personas","CALLE","JULIO PARDINAS","CALLE","BENITO JUAREZ","CALLE","JUAN ALDAMA","CALLE","GENERAL MARCELINO GARCÍA BARRAGÁN","107",,,,"0",,"COLONIA","DEL PARQUE",,,,"50180","15","MÉXICO                      ","106","Toluca","0001","Toluca de Lerdo","206A","004",,,,"Fijo","19.26518056","-99.65422107","2014-12"
"2435952","CARNICERIA HERMANOS GONZALEZ",,"461121","Comercio al por menor de carnes rojas","0 a 5 personas","CALLE","LIGEROS DE TOLUCA","CALLE","PLAN DE AYALA","CALLE","PRIMERO DE MAYO","CALLE","PRIMERO DE MAYO","153",,,,"0","B","COLONIA","HEROES DE 5 DEMAY0",,,,"52170","15","MÉXICO                      ","106","Toluca","0001","Toluca de Lerdo","3369","005",,,,"Fijo","19.26177497","-99.68052082","2014-12"
"8880978","CARNICERIA HERMANOS MONROY",,"461121","Comercio al por menor de carnes rojas","0 a 5 personas","CALLE","NICOLAS BRAVO","PRIVADA","NINGUNO","CALLE","BENITO JUAREZ","CALLE","ADOLFO LÓPEZ MATEOS","0","SN",,,"0",,"LOCALIDAD","SAN MATEO OXTOTITLAN",,,,"50100","15","MÉXICO                      ","106","Toluca","0080","San Mateo Oxtotitlán","3852","019",,,,"Fijo","19.29243009","-99.68538103","2019-11"
"2436138","CARNICERÍA HERNÁNDEZ",,"461121","Comercio al por menor de carnes rojas","0 a 5 personas","CALLE","LIGEROS DE TOLUCA","CALLE","VICENTE GUERRERO","CALLE","PLAN DE AYALA","CALLE","JESÚS GONZÁLEZ","154",,,,,,"COLONIA","HEROES 5 DE MAYO",,,,"50170","15","MÉXICO                      ","106","Toluca","0001","Toluca de Lerdo","3354","039",,,,"Fijo","19.26227171","-99.68030918","2014-12"
"2398177","CARNICERIA HERNANDEZ",,"461121","Comercio al por menor de carnes rojas","0 a 5 personas","CALLE","LAGUNA DEL VOLCAN","CALLE","NINGUNO","CALLE","GENERAL ÁLVARO OBREGON","PRIVADA","LAGUNA VILLA VICTORIA","332",,,,"0",,"COLONIA","SEMINARIO 1RA SECC",,,,"50170","15","MÉXICO                      ","106","Toluca","0001","Toluca de Lerdo","1998","048",,,,"Fijo","19.27041736","-99.67081938","2010-07"
"2390040","CARNICERIA HERNANDEZ",,"461121","Comercio al por menor de carnes rojas","0 a 5 personas","CALLE","INDEPENDENCIA","CALLE","ESPIRIDION RAMIREZ","CERRADA","INDEPENDENCIA","CALLE","HIDALGO","26",,,,"0",,"LOCALIDAD","CALIXTLAHUACA",,,,"50200","15","MÉXICO                      ","106","Toluca","0044","Calixtlahuaca","1748","008",,,,"Fijo","19.33643616","-99.68962251","2010-07"
"2390119","CARNICERIA IGLESIAS",,"461121","Comercio al por menor de carnes rojas","0 a 5 personas","CALLE","INDEPENDENCIA","PRIVADA","EMILIANO ZAPATA","CERRADA","INDEPENDENCIA","CALLE","NINGUNO","47",,,,,,"LOCALIDAD","CALIXTLAHUACA",,,,"50200","15","MÉXICO                      ","106","Toluca","0044","Calixtlahuaca","1752","002",,,,"Fijo","19.33741059","-99.69198263","2010-07"
"2390368","CARNICERÍA IGLESIAS",,"461121","Comercio al por menor de carnes rojas","0 a 5 personas","CALLE","CENTENARIO","CALLE","MIGUEL HIDALGO Y COSTILLA","CALLE","INDEPENDENCIA","PRIVADA","ALEJANDRO VON HUMBOLDT","0","SN",,,"0",,"PUEBLO","SAN MARCOS YACHIHUALCALTEPEC",,,,"50280","15","MÉXICO                      ","106","Toluca","0077","San Marcos Yachihuacaltepec","5011","005",,,,"Fijo","19.32388029","-99.67827063","2010-07"
"2390247","CARNICERIA IGLESIAS",,"461121","Comercio al por menor de carnes rojas","0 a 5 personas","CALLE","INDEPENDENCIA","CALLE","NICOLAS BRAVO","PRIVADA","NINGUNO","CERRADA","NICOLÁS BRAVO","0","SN",,,"0",,"PUEBLO","CALIXTLAHUACA",,,,"52000","15","MÉXICO                      ","106","Toluca","0044","Calixtlahuaca","1752","031",,,,"Fijo","19.3331041","-99.68452779","2010-07"
"2422516","CARNICERÍA IMPERIAL",,"461121","Comercio al por menor de carnes rojas","0 a 5 personas","CALLE","SAN FRANCISCO","AVENIDA","AVENIDA DE LOS CONSTITUYENTES","CALLE","JUAN IGNACIO RAMIREZ","CALLE","NINGUNO","10",,,,,,"PUEBLO","LA PALMA",,,,"50265","15","MÉXICO                      ","106","Toluca","0043","Cacalomacán","4884","025",,,,"Fijo","19.25347924","-99.70541727","2014-12"
"2399016","CARNICERIA ISELITA",,"461121","Comercio al por menor de carnes rojas","0 a 5 personas","CALLE","LAGO PEIPUS","CALLE","LAGO LADOGA","CALLE","LAGUNA DEL VOLCAN","CALLE","LAGO PEIPUS","200",,,,"0",,"COLONIA","SEMINARIO",,,,"50170","15","MÉXICO                      ","106","Toluca","0001","Toluca de Lerdo","2021","035",,,,"Fijo","19.26597687","-99.67329801","2010-07"
"2545905","CARNICERIA ISRAEL",,"461121","Comercio al por menor de carnes rojas","0 a 5 personas","CALLE","NEZAHUALCOYOTL","CALLE","AYUCUAN","CALLE","NINGUNO","CALLE","NEZAHUALCÓYOTL",,"SN",,,,,"LOCALIDAD","EJIDO DE LA Y A REVOLUCION SECCION SIETE",,,,"50200","15","MÉXICO                      ","106","Toluca","0188","Ejido de la Y Sección Siete A Revolución","505A","013",,,,"Fijo","19.38160492","-99.60323789","2010-07"
"2398057","CARNICERÍA ITZEL",,"461121","Comercio al por menor de carnes rojas","0 a 5 personas","CALLE","BENITO JUAREZ","CALLE","NOVENA PRIVADA DE JUAREZ","CALLE","REFORMA","PRIVADA","SEGUNDA PRIVADA DE REFORMA","640",,,,"0",,"LOCALIDAD","CAPULTITLAN",,,,"50260","15","MÉXICO                      ","106","Toluca","0046","Capultitlán","4831","002",,,,"Fijo","19.24944041","-99.6699633","2010-07"
"2385497","CARNICERÍA ITZEL",,"461121","Comercio al por menor de carnes rojas","0 a 5 personas","CALLE","NINGUNO","CALLE","CALLE DEL POCHTECA","CALLE","CARLOS GOMEZ HERNANDEZ","CALLE","NINGUNO","28","A","CENTRAL DE ABASTO","PASILLO","0",,"ZONA COMERCIAL","MANOJEO","CENTRAL DE ABASTO","CENABASTO","78","50220","15","MÉXICO                      ","106","Toluca","0088","Santa Cruz Otzacatipan","2479","047",,,,"Fijo","19.34728495","-99.60230293","2010-07"
"2494421","CARNICERIA IXTLAN",,"461121","Comercio al por menor de carnes rojas","0 a 5 personas","CALLE","SIERRA DE IXTLAN","CALLE","OAXACA","CALLE","FELIPE BERRIOZABAL","CALLE","ANTONIO SALANUEVA","1309",,,,,,"COLONIA","BENITO JUAREZ",,,,"50190","15","MÉXICO                      ","106","Toluca","0001","Toluca de Lerdo","2144","015","7222706534",,,"Fijo","19.26626569","-99.64465168","2010-07"
"2437018","CARNICERIA J E GONZALEZ",,"461121","Comercio al por menor de carnes rojas","0 a 5 personas","AVENIDA","5 DE MAYO","BOULEVARD","ISIDRO FABELA","CALLE","PRESA DE LA AMISTAD","CALLE","DIANA LAURA RIOJAS","1","ZONA","MERCADO PUBLICO","PLANTA BAJA","596",,"COLONIA","COMISION FEDERAL DE ELECTRICIDAD","MERCADO PUBLICO","MERCADO JUAREZ","596","50140","15","MÉXICO                      ","106","Toluca","0001","Toluca de Lerdo","2411","027","7222170323",,,"Fijo","19.27936376","-99.64007916","2014-12"
"2434231","CARNICERÍA JESUS",,"461121","Comercio al por menor de carnes rojas","0 a 5 personas","CALLE","LIBERTAD","CALLE","MORELOS","CALLE","INDUSTRIA","CALLE","CALLE A SAN JUAN TILAPA","0","SN",,,"0",,"LOCALIDAD","SANTIAGO TLACOTEPEC",,,,"50270","15","MÉXICO                      ","106","Toluca","0097","Santiago Tlacotepec","2267","027",,,,"Fijo","19.2270446","-99.67054391","2014-12"
"7358037","CARNICERIA JESUS",,"461121","Comercio al por menor de carnes rojas","0 a 5 personas","CALLE","16 DE SEPTIEMBRE","CALLE","REGINA","CALLE","JOSE MARIA MORELOS Y PAVON","AVENIDA","TOLUCA","0","SN",,,"0",,"COLONIA","CENTRO",,,,"50225","15","MÉXICO                      ","106","Toluca","0073","San Juan Tilapa","0294","025",,,,"Fijo","19.22056565","-99.66069234","2019-11"
"2405797","CARNICERÍA JESUS",,"461121","Comercio al por menor de carnes rojas","0 a 5 personas","CALLE","CALLE A SAN JUAN TILAPA JOSE MARIA MORELOS","CALLE","CARLOS LEON","CALLE","DOCTOR ALFONSO ALARCON ESQUIVEL","CALLE","16 DE SEPTIEMBRE",,"SN",,,,,"LOCALIDAD","SANTIAGO TLACOTEPEC",,,,"50270","15","MÉXICO                      ","106","Toluca","0097","Santiago Tlacotepec","2267","023",,,,"Fijo","19.22527957","-99.66705671","2010-07"
"2434223","CARNICERIA JORGE",,"461121","Comercio al por menor de carnes rojas","0 a 5 personas","CALLE","CALLE DEL CORREO","PRIVADA","VIOLETA","PRIVADA","NINGUNO","CALLE","MORELOS","0","SN",,,"0",,"LOCALIDAD","SANTIAGO TLACOTEPEC",,,,"50270","15","MÉXICO                      ","106","Toluca","0097","Santiago Tlacotepec","2267","026",,,,"Fijo","19.22572311","-99.66980475","2014-12"
"2387730","CARNICERIA JORGES",,"461121","Comercio al por menor de carnes rojas","0 a 5 personas","CALLE","FELIPE CHAVEZ","CALLE","HIDALGO","CALLE","FELIPE CHAVEZ","CALLE","PROGRESO",,"SN",,,,,"LOCALIDAD","SAN PEDRO TOTOLTEPEC",,,,"50226","15","MÉXICO                      ","106","Toluca","0084","San Pedro Totoltepec","1803","008",,,,"Fijo","19.30918574","-99.5730356","2010-07"
"2425542","CARNICERIA JOSE",,"461121","Comercio al por menor de carnes rojas","0 a 5 personas","CALLE","IGNACIO LOPEZ RAYON","CALLE","TIZOC","CALLE","LEON GUZMAN","CALLE","PRIVADA LEÓN GUZMÁN",,"SN",,,,,"BARRIO","SANTA CRUZ",,,,"50200","15","MÉXICO                      ","106","Toluca","0083","San Pablo Autopan","2727","032","7222010923",,,"Fijo","19.35001339","-99.65654631","2014-12"
"8937769","CARNICERIA JR",,"461121","Comercio al por menor de carnes rojas","0 a 5 personas","CALLE","PASEO DE LAS HACIENDAS","CALLE","HACIENDA DE TEXCOCO","CALLE","HACIENDA DE ZUMPANGO","CALLE","HACIENDA DE ZUMPANGO",,"SN",,,,,"COLONIA","SAUCES",,,,"50210","15","MÉXICO                      ","106","Toluca","0235","Sauces","4526","023",,,,"Fijo","19.36509272","-99.58847443","2019-11"
"9193968","CARNICERIA JR",,"461121","Comercio al por menor de carnes rojas","0 a 5 personas","CALLE","NINGUNO","CALLE","CALLE DEL POCHTECA","CALLE","CARLOS GOMEZ HERNANDEZ","CALLE","NINGUNO","28","A","CENTRAL DE ABASTO","PASILLO","86",,"ZONA COMERCIAL","MANOJEO","CENTRAL DE ABASTO","CENABASTO","86","50220","15","MÉXICO                      ","106","Toluca","0088","Santa Cruz Otzacatipan","2479","047",,,,"Fijo","19.34728495","-99.60230293","2019-11"
"7390787","CARNICERIA JUAN",,"461121","Comercio al por menor de carnes rojas","0 a 5 personas","CALLE","AVENIDA ESTADO DE MEXICO","CALLE","DISTRITO FEDERAL","CALLE","COAHUILA","CALLE","COAHUILA",,"SN",,,,,"BARRIO","JICALTEPC CUEXCOTINTLAN",,,,"50200","15","MÉXICO                      ","106","Toluca","0055","Jicaltepec Cuexcontitlán","3655","044",,,,"Fijo","19.37277733","-99.62638362","2019-11"
"2382644","CARNICERÍA JUAN CARLOS",,"461121","Comercio al por menor de carnes rojas","0 a 5 personas","AVENIDA","INDEPENDENCIA","CALLE","MIGUEL HIDALGO","PRIVADA","NINGUNO","CALLE","NO APLICA",,"SN",,,,,"LOCALIDAD","TLACHALOYA PRIMERA SECCION",,,,"50295","15","MÉXICO                      ","106","Toluca","0098","Tlachaloya","2515","007",,,,"Fijo","19.44935169","-99.66409991","2010-07"
